Span Loc(m)	Chord(m)	IB Height(m)	IB Width(m)	Web Height(m)	Web Width(m)	IB Area(m2)	Moment(Nm)	Wing Weight(N/m)
4.366000	0.253428	0.019007	0.033706	0.017007	0.001000	0.000084	6.778562	6.956271
4.368000	0.253055	0.018979	0.033656	0.016979	0.001000	0.000084	6.725527	6.945953
4.370000	0.252681	0.018951	0.033607	0.016951	0.001000	0.000084	6.672740	6.935615
4.372000	0.252307	0.018923	0.033557	0.016923	0.001000	0.000084	6.620201	6.925257
4.374000	0.251932	0.018895	0.033507	0.016895	0.001000	0.000084	6.567909	6.914879
4.376000	0.251556	0.018867	0.033457	0.016867	0.001000	0.000084	6.515863	6.904480
4.378000	0.251179	0.018838	0.033407	0.016838	0.001000	0.000084	6.464064	6.894061
4.380000	0.250802	0.018810	0.033357	0.016810	0.001000	0.000084	6.412511	6.883622
4.382000	0.250424	0.018782	0.033306	0.016782	0.001000	0.000083	6.361203	6.873163
4.384000	0.250045	0.018753	0.033256	0.016753	0.001000	0.000083	6.310141	6.862682
4.386000	0.249665	0.018725	0.033205	0.016725	0.001000	0.000083	6.259324	6.852182
4.388000	0.249285	0.018696	0.033155	0.016696	0.001000	0.000083	6.208751	6.841660
4.390000	0.248904	0.018668	0.033104	0.016668	0.001000	0.000083	6.158422	6.831117
4.392000	0.248522	0.018639	0.033053	0.016639	0.001000	0.000083	6.108337	6.820554
4.394000	0.248139	0.018610	0.033002	0.016610	0.001000	0.000083	6.058496	6.809969
4.396000	0.247756	0.018582	0.032951	0.016582	0.001000	0.000082	6.008897	6.799363
4.398000	0.247371	0.018553	0.032900	0.016553	0.001000	0.000082	5.959541	6.788736
4.400000	0.246986	0.018524	0.032849	0.016524	0.001000	0.000082	5.910428	6.778087
4.402000	0.246601	0.000000	0.000000	0.000000	0.001000	0.000000	5.861556	4.570914
4.404000	0.246214	0.000000	0.000000	0.000000	0.001000	0.000000	5.812926	4.563749
4.406000	0.245827	0.000000	0.000000	0.000000	0.001000	0.000000	5.764537	4.556570
4.408000	0.245439	0.000000	0.000000	0.000000	0.001000	0.000000	5.716389	4.549376
4.410000	0.245050	0.000000	0.000000	0.000000	0.001000	0.000000	5.668481	4.542168
4.412000	0.244660	0.000000	0.000000	0.000000	0.001000	0.000000	5.620813	4.534944
4.414000	0.244270	0.000000	0.000000	0.000000	0.001000	0.000000	5.573385	4.527706
4.416000	0.243878	0.000000	0.000000	0.000000	0.001000	0.000000	5.526196	4.520453
4.418000	0.243486	0.000000	0.000000	0.000000	0.001000	0.000000	5.479246	4.513185
4.420000	0.243093	0.000000	0.000000	0.000000	0.001000	0.000000	5.432534	4.505903
4.422000	0.242699	0.000000	0.000000	0.000000	0.001000	0.000000	5.386061	4.498605
4.424000	0.242305	0.000000	0.000000	0.000000	0.001000	0.000000	5.339825	4.491291
4.426000	0.241910	0.000000	0.000000	0.000000	0.001000	0.000000	5.293827	4.483963
4.428000	0.241513	0.000000	0.000000	0.000000	0.001000	0.000000	5.248065	4.476619
4.430000	0.241116	0.000000	0.000000	0.000000	0.001000	0.000000	5.202540	4.469260
4.432000	0.240718	0.000000	0.000000	0.000000	0.001000	0.000000	5.157251	4.461885
4.434000	0.240320	0.000000	0.000000	0.000000	0.001000	0.000000	5.112198	4.454495
4.436000	0.239920	0.000000	0.000000	0.000000	0.001000	0.000000	5.067380	4.447089
4.438000	0.239520	0.000000	0.000000	0.000000	0.001000	0.000000	5.022797	4.439668
4.440000	0.239119	0.000000	0.000000	0.000000	0.001000	0.000000	4.978449	4.432231
4.442000	0.238716	0.000000	0.000000	0.000000	0.001000	0.000000	4.934335	4.424778
4.444000	0.238314	0.000000	0.000000	0.000000	0.001000	0.000000	4.890455	4.417309
4.446000	0.237910	0.000000	0.000000	0.000000	0.001000	0.000000	4.846808	4.409823
4.448000	0.237505	0.000000	0.000000	0.000000	0.001000	0.000000	4.803395	4.402322
4.450000	0.237099	0.000000	0.000000	0.000000	0.001000	0.000000	4.760213	4.394805
4.452000	0.236693	0.000000	0.000000	0.000000	0.001000	0.000000	4.717264	4.387271
4.454000	0.236286	0.000000	0.000000	0.000000	0.001000	0.000000	4.674547	4.379721
4.456000	0.235878	0.000000	0.000000	0.000000	0.001000	0.000000	4.632062	4.372155
4.458000	0.235468	0.000000	0.000000	0.000000	0.001000	0.000000	4.589807	4.364572
4.460000	0.235058	0.000000	0.000000	0.000000	0.001000	0.000000	4.547783	4.356972
4.462000	0.234648	0.000000	0.000000	0.000000	0.001000	0.000000	4.505989	4.349356
4.464000	0.234236	0.000000	0.000000	0.000000	0.001000	0.000000	4.464425	4.341723
4.466000	0.233823	0.000000	0.000000	0.000000	0.001000	0.000000	4.423091	4.334073
4.468000	0.233409	0.000000	0.000000	0.000000	0.001000	0.000000	4.381985	4.326406
4.470000	0.232995	0.000000	0.000000	0.000000	0.001000	0.000000	4.341108	4.318722
4.472000	0.232579	0.000000	0.000000	0.000000	0.001000	0.000000	4.300459	4.311021
4.474000	0.232163	0.000000	0.000000	0.000000	0.001000	0.000000	4.260038	4.303303
4.476000	0.231746	0.000000	0.000000	0.000000	0.001000	0.000000	4.219845	4.295567
4.478000	0.231327	0.000000	0.000000	0.000000	0.001000	0.000000	4.179878	4.287814
4.480000	0.230908	0.000000	0.000000	0.000000	0.001000	0.000000	4.140138	4.280044
4.482000	0.230488	0.000000	0.000000	0.000000	0.001000	0.000000	4.100624	4.272255
4.484000	0.230067	0.000000	0.000000	0.000000	0.001000	0.000000	4.061336	4.264449
4.486000	0.229645	0.000000	0.000000	0.000000	0.001000	0.000000	4.022273	4.256626
4.488000	0.229222	0.000000	0.000000	0.000000	0.001000	0.000000	3.983435	4.248784
4.490000	0.228798	0.000000	0.000000	0.000000	0.001000	0.000000	3.944822	4.240925
4.492000	0.228373	0.000000	0.000000	0.000000	0.001000	0.000000	3.906432	4.233047
4.494000	0.227947	0.000000	0.000000	0.000000	0.001000	0.000000	3.868267	4.225151
4.496000	0.227520	0.000000	0.000000	0.000000	0.001000	0.000000	3.830324	4.217237
4.498000	0.227092	0.000000	0.000000	0.000000	0.001000	0.000000	3.792605	4.209304
4.500000	0.226663	0.000000	0.000000	0.000000	0.001000	0.000000	3.755108	4.201353
4.502000	0.226233	0.000000	0.000000	0.000000	0.001000	0.000000	3.717833	4.193383
4.504000	0.225802	0.000000	0.000000	0.000000	0.001000	0.000000	3.680779	4.185395
4.506000	0.225370	0.000000	0.000000	0.000000	0.001000	0.000000	3.643947	4.177387
4.508000	0.224937	0.000000	0.000000	0.000000	0.001000	0.000000	3.607335	4.169361
4.510000	0.224503	0.000000	0.000000	0.000000	0.001000	0.000000	3.570944	4.161316
4.512000	0.224068	0.000000	0.000000	0.000000	0.001000	0.000000	3.534772	4.153251
4.514000	0.223632	0.000000	0.000000	0.000000	0.001000	0.000000	3.498820	4.145167
4.516000	0.223194	0.000000	0.000000	0.000000	0.001000	0.000000	3.463087	4.137064
4.518000	0.222756	0.000000	0.000000	0.000000	0.001000	0.000000	3.427573	4.128941
4.520000	0.222317	0.000000	0.000000	0.000000	0.001000	0.000000	3.392276	4.120799
4.522000	0.221877	0.000000	0.000000	0.000000	0.001000	0.000000	3.357198	4.112637
4.524000	0.221435	0.000000	0.000000	0.000000	0.001000	0.000000	3.322337	4.104455
4.526000	0.220993	0.000000	0.000000	0.000000	0.001000	0.000000	3.287692	4.096253
4.528000	0.220549	0.000000	0.000000	0.000000	0.001000	0.000000	3.253264	4.088031
4.530000	0.220104	0.000000	0.000000	0.000000	0.001000	0.000000	3.219053	4.079789
4.532000	0.219659	0.000000	0.000000	0.000000	0.001000	0.000000	3.185056	4.071527
4.534000	0.219212	0.000000	0.000000	0.000000	0.001000	0.000000	3.151275	4.063244
4.536000	0.218764	0.000000	0.000000	0.000000	0.001000	0.000000	3.117709	4.054940
4.538000	0.218315	0.000000	0.000000	0.000000	0.001000	0.000000	3.084356	4.046616
4.540000	0.217864	0.000000	0.000000	0.000000	0.001000	0.000000	3.051218	4.038271
4.542000	0.217413	0.000000	0.000000	0.000000	0.001000	0.000000	3.018293	4.029905
4.544000	0.216961	0.000000	0.000000	0.000000	0.001000	0.000000	2.985581	4.021518
4.546000	0.216507	0.000000	0.000000	0.000000	0.001000	0.000000	2.953081	4.013109
4.548000	0.216052	0.000000	0.000000	0.000000	0.001000	0.000000	2.920794	4.004680
4.550000	0.215596	0.000000	0.000000	0.000000	0.001000	0.000000	2.888718	3.996228
4.552000	0.215139	0.000000	0.000000	0.000000	0.001000	0.000000	2.856853	3.987755
4.554000	0.214681	0.000000	0.000000	0.000000	0.001000	0.000000	2.825199	3.979261
4.556000	0.214221	0.000000	0.000000	0.000000	0.001000	0.000000	2.793755	3.970744
4.558000	0.213761	0.000000	0.000000	0.000000	0.001000	0.000000	2.762522	3.962205
4.560000	0.213299	0.000000	0.000000	0.000000	0.001000	0.000000	2.731497	3.953645
4.562000	0.212836	0.000000	0.000000	0.000000	0.001000	0.000000	2.700681	3.945061
4.564000	0.212372	0.000000	0.000000	0.000000	0.001000	0.000000	2.670074	3.936456
4.566000	0.211906	0.000000	0.000000	0.000000	0.001000	0.000000	2.639675	3.927827
4.568000	0.211439	0.000000	0.000000	0.000000	0.001000	0.000000	2.609483	3.919176
4.570000	0.210971	0.000000	0.000000	0.000000	0.001000	0.000000	2.579498	3.910502
4.572000	0.210502	0.000000	0.000000	0.000000	0.001000	0.000000	2.549720	3.901805
4.574000	0.210032	0.000000	0.000000	0.000000	0.001000	0.000000	2.520149	3.893085
4.576000	0.209560	0.000000	0.000000	0.000000	0.001000	0.000000	2.490782	3.884341
4.578000	0.209087	0.000000	0.000000	0.000000	0.001000	0.000000	2.461622	3.875574
4.580000	0.208613	0.000000	0.000000	0.000000	0.001000	0.000000	2.432666	3.866783
4.582000	0.208137	0.000000	0.000000	0.000000	0.001000	0.000000	2.403914	3.857968
4.584000	0.207660	0.000000	0.000000	0.000000	0.001000	0.000000	2.375366	3.849129
4.586000	0.207182	0.000000	0.000000	0.000000	0.001000	0.000000	2.347021	3.840265
4.588000	0.206703	0.000000	0.000000	0.000000	0.001000	0.000000	2.318880	3.831378
4.590000	0.206222	0.000000	0.000000	0.000000	0.001000	0.000000	2.290941	3.822466
4.592000	0.205740	0.000000	0.000000	0.000000	0.001000	0.000000	2.263203	3.813529
4.594000	0.205256	0.000000	0.000000	0.000000	0.001000	0.000000	2.235668	3.804567
4.596000	0.204771	0.000000	0.000000	0.000000	0.001000	0.000000	2.208333	3.795580
4.598000	0.204285	0.000000	0.000000	0.000000	0.001000	0.000000	2.181199	3.786568
4.600000	0.203798	0.000000	0.000000	0.000000	0.001000	0.000000	2.154265	3.777530
4.602000	0.203309	0.000000	0.000000	0.000000	0.001000	0.000000	2.127531	3.768467
4.604000	0.202818	0.000000	0.000000	0.000000	0.001000	0.000000	2.100995	3.759378
4.606000	0.202326	0.000000	0.000000	0.000000	0.001000	0.000000	2.074659	3.750263
4.608000	0.201833	0.000000	0.000000	0.000000	0.001000	0.000000	2.048520	3.741122
4.610000	0.201339	0.000000	0.000000	0.000000	0.001000	0.000000	2.022579	3.731955
4.612000	0.200843	0.000000	0.000000	0.000000	0.001000	0.000000	1.996836	3.722760
4.614000	0.200345	0.000000	0.000000	0.000000	0.001000	0.000000	1.971289	3.713540
4.616000	0.199846	0.000000	0.000000	0.000000	0.001000	0.000000	1.945938	3.704292
4.618000	0.199346	0.000000	0.000000	0.000000	0.001000	0.000000	1.920783	3.695017
4.620000	0.198844	0.000000	0.000000	0.000000	0.001000	0.000000	1.895824	3.685714
4.622000	0.198341	0.000000	0.000000	0.000000	0.001000	0.000000	1.871059	3.676384
4.624000	0.197836	0.000000	0.000000	0.000000	0.001000	0.000000	1.846488	3.667027
4.626000	0.197330	0.000000	0.000000	0.000000	0.001000	0.000000	1.822111	3.657641
4.628000	0.196822	0.000000	0.000000	0.000000	0.001000	0.000000	1.797927	3.648227
4.630000	0.196312	0.000000	0.000000	0.000000	0.001000	0.000000	1.773936	3.638785
4.632000	0.195801	0.000000	0.000000	0.000000	0.001000	0.000000	1.750138	3.629314
4.634000	0.195289	0.000000	0.000000	0.000000	0.001000	0.000000	1.726531	3.619814
4.636000	0.194775	0.000000	0.000000	0.000000	0.001000	0.000000	1.703115	3.610285
4.638000	0.194259	0.000000	0.000000	0.000000	0.001000	0.000000	1.679891	3.600726
4.640000	0.193742	0.000000	0.000000	0.000000	0.001000	0.000000	1.656856	3.591138
4.642000	0.193223	0.000000	0.000000	0.000000	0.001000	0.000000	1.634011	3.581520
4.644000	0.192702	0.000000	0.000000	0.000000	0.001000	0.000000	1.611356	3.571872
4.646000	0.192180	0.000000	0.000000	0.000000	0.001000	0.000000	1.588889	3.562194
4.648000	0.191656	0.000000	0.000000	0.000000	0.001000	0.000000	1.566610	3.552486
4.650000	0.191131	0.000000	0.000000	0.000000	0.001000	0.000000	1.544519	3.542746
4.652000	0.190604	0.000000	0.000000	0.000000	0.001000	0.000000	1.522616	3.532976
4.654000	0.190075	0.000000	0.000000	0.000000	0.001000	0.000000	1.500899	3.523174
4.656000	0.189545	0.000000	0.000000	0.000000	0.001000	0.000000	1.479368	3.513340
4.658000	0.189012	0.000000	0.000000	0.000000	0.001000	0.000000	1.458023	3.503475
4.660000	0.188478	0.000000	0.000000	0.000000	0.001000	0.000000	1.436862	3.493577
4.662000	0.187943	0.000000	0.000000	0.000000	0.001000	0.000000	1.415887	3.483648
4.664000	0.187405	0.000000	0.000000	0.000000	0.001000	0.000000	1.395096	3.473685
4.666000	0.186866	0.000000	0.000000	0.000000	0.001000	0.000000	1.374488	3.463690
4.668000	0.186325	0.000000	0.000000	0.000000	0.001000	0.000000	1.354063	3.453661
4.670000	0.185782	0.000000	0.000000	0.000000	0.001000	0.000000	1.333820	3.443599
4.672000	0.185237	0.000000	0.000000	0.000000	0.001000	0.000000	1.313760	3.433503
4.674000	0.184691	0.000000	0.000000	0.000000	0.001000	0.000000	1.293881	3.423373
4.676000	0.184142	0.000000	0.000000	0.000000	0.001000	0.000000	1.274183	3.413208
4.678000	0.183592	0.000000	0.000000	0.000000	0.001000	0.000000	1.254665	3.403009
4.680000	0.183040	0.000000	0.000000	0.000000	0.001000	0.000000	1.235327	3.392775
4.682000	0.182486	0.000000	0.000000	0.000000	0.001000	0.000000	1.216169	3.382505
4.684000	0.181930	0.000000	0.000000	0.000000	0.001000	0.000000	1.197189	3.372200
4.686000	0.181372	0.000000	0.000000	0.000000	0.001000	0.000000	1.178387	3.361858
4.688000	0.180812	0.000000	0.000000	0.000000	0.001000	0.000000	1.159763	3.351481
4.690000	0.180250	0.000000	0.000000	0.000000	0.001000	0.000000	1.141316	3.341066
4.692000	0.179686	0.000000	0.000000	0.000000	0.001000	0.000000	1.123045	3.330615
4.694000	0.179121	0.000000	0.000000	0.000000	0.001000	0.000000	1.104951	3.320126
4.696000	0.178553	0.000000	0.000000	0.000000	0.001000	0.000000	1.087032	3.309600
4.698000	0.177983	0.000000	0.000000	0.000000	0.001000	0.000000	1.069288	3.299035
4.700000	0.177411	0.000000	0.000000	0.000000	0.001000	0.000000	1.051718	3.288432
4.702000	0.176837	0.000000	0.000000	0.000000	0.001000	0.000000	1.034322	3.277790
4.704000	0.176260	0.000000	0.000000	0.000000	0.001000	0.000000	1.017099	3.267109
4.706000	0.175682	0.000000	0.000000	0.000000	0.001000	0.000000	1.000049	3.256388
4.708000	0.175101	0.000000	0.000000	0.000000	0.001000	0.000000	0.983170	3.245627
4.710000	0.174519	0.000000	0.000000	0.000000	0.001000	0.000000	0.966464	3.234826
4.712000	0.173934	0.000000	0.000000	0.000000	0.001000	0.000000	0.949928	3.223984
4.714000	0.173347	0.000000	0.000000	0.000000	0.001000	0.000000	0.933563	3.213101
4.716000	0.172757	0.000000	0.000000	0.000000	0.001000	0.000000	0.917367	3.202177
4.718000	0.172166	0.000000	0.000000	0.000000	0.001000	0.000000	0.901340	3.191210
4.720000	0.171572	0.000000	0.000000	0.000000	0.001000	0.000000	0.885483	3.180200
4.722000	0.170975	0.000000	0.000000	0.000000	0.001000	0.000000	0.869793	3.169148
4.724000	0.170377	0.000000	0.000000	0.000000	0.001000	0.000000	0.854270	3.158053
4.726000	0.169776	0.000000	0.000000	0.000000	0.001000	0.000000	0.838915	3.146913
4.728000	0.169172	0.000000	0.000000	0.000000	0.001000	0.000000	0.823726	3.135729
4.730000	0.168567	0.000000	0.000000	0.000000	0.001000	0.000000	0.808702	3.124501
4.732000	0.167958	0.000000	0.000000	0.000000	0.001000	0.000000	0.793844	3.113227
4.734000	0.167348	0.000000	0.000000	0.000000	0.001000	0.000000	0.779150	3.101907
4.736000	0.166735	0.000000	0.000000	0.000000	0.001000	0.000000	0.764620	3.090542
4.738000	0.166119	0.000000	0.000000	0.000000	0.001000	0.000000	0.750253	3.079129
4.740000	0.165501	0.000000	0.000000	0.000000	0.001000	0.000000	0.736049	3.067669
4.742000	0.164880	0.000000	0.000000	0.000000	0.001000	0.000000	0.722007	3.056161
4.744000	0.164256	0.000000	0.000000	0.000000	0.001000	0.000000	0.708127	3.044605
4.746000	0.163630	0.000000	0.000000	0.000000	0.001000	0.000000	0.694408	3.033000
4.748000	0.163001	0.000000	0.000000	0.000000	0.001000	0.000000	0.680848	3.021345
4.750000	0.162370	0.000000	0.000000	0.000000	0.001000	0.000000	0.667449	3.009641
4.752000	0.161736	0.000000	0.000000	0.000000	0.001000	0.000000	0.654208	2.997885
4.754000	0.161099	0.000000	0.000000	0.000000	0.001000	0.000000	0.641126	2.986079
4.756000	0.160459	0.000000	0.000000	0.000000	0.001000	0.000000	0.628201	2.974220
4.758000	0.159816	0.000000	0.000000	0.000000	0.001000	0.000000	0.615434	2.962310
4.760000	0.159171	0.000000	0.000000	0.000000	0.001000	0.000000	0.602823	2.950346
4.762000	0.158523	0.000000	0.000000	0.000000	0.001000	0.000000	0.590369	2.938328
4.764000	0.157871	0.000000	0.000000	0.000000	0.001000	0.000000	0.578069	2.926255
4.766000	0.157217	0.000000	0.000000	0.000000	0.001000	0.000000	0.565924	2.914128
4.768000	0.156560	0.000000	0.000000	0.000000	0.001000	0.000000	0.553933	2.901945
4.770000	0.155899	0.000000	0.000000	0.000000	0.001000	0.000000	0.542095	2.889705
4.772000	0.155236	0.000000	0.000000	0.000000	0.001000	0.000000	0.530411	2.877408
4.774000	0.154569	0.000000	0.000000	0.000000	0.001000	0.000000	0.518878	2.865053
4.776000	0.153900	0.000000	0.000000	0.000000	0.001000	0.000000	0.507496	2.852640
4.778000	0.153227	0.000000	0.000000	0.000000	0.001000	0.000000	0.496265	2.840167
4.780000	0.152551	0.000000	0.000000	0.000000	0.001000	0.000000	0.485185	2.827633
4.782000	0.151871	0.000000	0.000000	0.000000	0.001000	0.000000	0.474253	2.815039
4.784000	0.151188	0.000000	0.000000	0.000000	0.001000	0.000000	0.463471	2.802383
4.786000	0.150502	0.000000	0.000000	0.000000	0.001000	0.000000	0.452836	2.789664
4.788000	0.149813	0.000000	0.000000	0.000000	0.001000	0.000000	0.442349	2.776881
4.790000	0.149119	0.000000	0.000000	0.000000	0.001000	0.000000	0.432009	2.764034
4.792000	0.148423	0.000000	0.000000	0.000000	0.001000	0.000000	0.421814	2.751121
4.794000	0.147723	0.000000	0.000000	0.000000	0.001000	0.000000	0.411766	2.738142
4.796000	0.147019	0.000000	0.000000	0.000000	0.001000	0.000000	0.401861	2.725096
4.798000	0.146311	0.000000	0.000000	0.000000	0.001000	0.000000	0.392101	2.711982
4.800000	0.145600	0.000000	0.000000	0.000000	0.001000	0.000000	0.382484	2.698798
4.802000	0.144885	0.000000	0.000000	0.000000	0.001000	0.000000	0.373010	2.685544
4.804000	0.144166	0.000000	0.000000	0.000000	0.001000	0.000000	0.363677	2.672219
4.806000	0.143443	0.000000	0.000000	0.000000	0.001000	0.000000	0.354486	2.658821
4.808000	0.142716	0.000000	0.000000	0.000000	0.001000	0.000000	0.345435	2.645350
4.810000	0.141986	0.000000	0.000000	0.000000	0.001000	0.000000	0.336524	2.631805
4.812000	0.141251	0.000000	0.000000	0.000000	0.001000	0.000000	0.327752	2.618183
4.814000	0.140512	0.000000	0.000000	0.000000	0.001000	0.000000	0.319119	2.604485
4.816000	0.139769	0.000000	0.000000	0.000000	0.001000	0.000000	0.310623	2.590708
4.818000	0.139021	0.000000	0.000000	0.000000	0.001000	0.000000	0.302264	2.576852
4.820000	0.138269	0.000000	0.000000	0.000000	0.001000	0.000000	0.294041	2.562916
4.822000	0.137513	0.000000	0.000000	0.000000	0.001000	0.000000	0.285953	2.548897
4.824000	0.136752	0.000000	0.000000	0.000000	0.001000	0.000000	0.278000	2.534795
4.826000	0.135987	0.000000	0.000000	0.000000	0.001000	0.000000	0.270182	2.520608
4.828000	0.135217	0.000000	0.000000	0.000000	0.001000	0.000000	0.262496	2.506335
4.830000	0.134442	0.000000	0.000000	0.000000	0.001000	0.000000	0.254943	2.491974
4.832000	0.133662	0.000000	0.000000	0.000000	0.001000	0.000000	0.247521	2.477524
4.834000	0.132878	0.000000	0.000000	0.000000	0.001000	0.000000	0.240230	2.462983
4.836000	0.132088	0.000000	0.000000	0.000000	0.001000	0.000000	0.233070	2.448350
4.838000	0.131294	0.000000	0.000000	0.000000	0.001000	0.000000	0.226039	2.433623
4.840000	0.130494	0.000000	0.000000	0.000000	0.001000	0.000000	0.219136	2.418800
4.842000	0.129689	0.000000	0.000000	0.000000	0.001000	0.000000	0.212361	2.403879
4.844000	0.128879	0.000000	0.000000	0.000000	0.001000	0.000000	0.205714	2.388859
4.846000	0.128063	0.000000	0.000000	0.000000	0.001000	0.000000	0.199192	2.373737
4.848000	0.127242	0.000000	0.000000	0.000000	0.001000	0.000000	0.192796	2.358512
4.850000	0.126415	0.000000	0.000000	0.000000	0.001000	0.000000	0.186524	2.343182
4.852000	0.125582	0.000000	0.000000	0.000000	0.001000	0.000000	0.180377	2.327745
